OPEID,PELLID,Name,State,Type & Control,Recipients,Awards
1171900,11719,UNIVERSIDAD DEL TURABO,PR,private 4 year,"12,525","38,522,956"
2587500,25875,UNIVERSIDAD METROPOLITANA,PR,private 4 year,"9,287","28,303,697"
2100000,14255,UNIVERSIDAD POLITECNICA DE PUERTO RICO/POLYTECHNIC UNIVERSITY OF P.R.,PR,private 4 year,"3,032","7,733,896"
394200,3942,UNIVERSITY OF PUERTO RICO - CENTRAL ADMINISTRATION,PR,public 4 year,"33,768","106,379,103"
393700,3937,UNIVERSITY OF THE SACRED HEART,PR,private 4 year,"3,431","10,569,978"
1100900,11009,PALAU COMMUNITY COLLEGE,PW,public 2 year,747,"1,916,876"
2071900,13983,ARTHUR ANGELO SCHOOL OF COSMETOLOGY & HAIR DESIGN,RI,proprietary,111,"283,109"
340100,3401,BROWN UNIVERSITY,RI,private 4 year,671,"1,835,391"
340200,3402,BRYANT UNIVERSITY,RI,private 4 year,360,"907,747"
3232300,32323,CAREER EDUCATION INSTITUTE,RI,proprietary,"2,054","4,089,392"
340800,4916,COMMUNITY COLLEGE OF RHODE ISLAND,RI,public 2 year,"4,154","7,653,043"
784400,7844,GIBBS COLLEGE,RI,proprietary,527,"1,131,805"
3732300,37323,INTERNATIONAL YACHT RESTORATION SCHOOL,RI,private 2 year,3,"8,250"
340400,3404,JOHNSON & WALES UNIVERSITY,RI,private 4 year,"5,029","12,881,471"
3115200,31152,MOTORING TECHNICAL TRAINING INSTITUTE,RI,proprietary,124,"266,126"
784500,7845,NEW ENGLAND INSTITUTE OF TECHNOLOGY,RI,private 4 year,"1,336","2,866,540"
2584400,16462,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF MASSACHUSETTS,RI,proprietary,456,"528,164"
3080000,30800,NEWPORT SCHOOL OF HAIRDRESSING,RI,proprietary,73,"134,687"
340600,3406,PROVIDENCE COLLEGE,RI,private 4 year,319,"805,725"
340700,3407,RHODE ISLAND COLLEGE,RI,public 4 year,"1,777","4,215,253"
340900,3409,RHODE ISLAND SCHOOL OF DESIGN,RI,private 4 year,254,"768,288"
341000,3410,ROGER WILLIAMS UNIVERSITY,RI,private 4 year,459,"1,082,338"
659100,6591,SAINT JOSEPH SCHOOL OF NURSING,RI,private 2 year,26,"53,845"
341100,3411,SALVE REGINA COLLEGE,RI,private 4 year,256,"640,759"
1115900,11159,SAWYER SCHOOL  (THE),RI,proprietary,"1,121","2,302,889"
341400,3414,UNIVERSITY OF RHODE ISLAND,RI,public 4 year,"2,213","5,534,295"
2176900,15357,WARWICK ACADEMY OF BEAUTY CULTURE,RI,proprietary,97,"197,488"
3570500,35705,ZION BIBLE COLLEGE,RI,private 4 year,92,"249,055"
3088300,30883,ACADEMY OF COSMETOLOGY,SC,proprietary,139,"304,714"
2552400,17124,ACADEMY OF HAIR TECHNOLOGY,SC,proprietary,101,"229,064"
1005600,10056,AIKEN TECHNICAL COLLEGE,SC,public 2 year,"1,424","2,818,552"
341700,3417,ALLEN UNIVERSITY,SC,private 4 year,525,"1,601,060"
341800,3418,ANDERSON UNIVERSITY,SC,private 4 year,466,"1,081,212"
342000,3420,BENEDICT COLLEGE,SC,private 4 year,"2,342","6,775,560"
3304300,33043,BETA TECH,SC,proprietary,819,"1,586,412"
399500,3995,CENTRAL CAROLINA TECHNICAL COLLEGE,SC,public 2 year,"2,361","4,556,184"
2356600,16737,CHARLESTON COSMETOLOGY INSTITUTE,SC,proprietary,96,"211,161"
3595300,35953,CHARLESTON SCHOOL OF MASSAGE,SC,proprietary,13,"28,721"
341900,3419,CHARLESTON SOUTHERN UNIVERSITY,SC,private 4 year,"1,034","2,769,657"
2338600,16567,CHARZANNE BEAUTY COLLEGE,SC,proprietary,88,"217,300"
342300,3423,"CITADEL, THE MILITARY COLLEGE OF SOUTH CAROLINA",SC,public 4 year,360,"964,281"
342400,3424,CLAFLIN UNIVERSITY,SC,private 4 year,"1,207","3,717,161"
342500,3425,CLEMSON UNIVERSITY,SC,public 4 year,"1,907","4,948,452"
492300,4923,CLINTON JUNIOR COLLEGE,SC,private 2 year,102,"277,794"
345100,3451,COASTAL CAROLINA UNIVERSITY,SC,public 4 year,"1,624","4,236,231"
342700,3427,COKER COLLEGE,SC,private 4 year,624,"1,597,573"
342800,3428,COLLEGE OF CHARLESTON,SC,public 4 year,"1,507","3,833,279"
2310300,14629,COLUMBIA BEAUTY SCHOOL,SC,proprietary,42,"106,013"
343000,3430,COLUMBIA COLLEGE OF SOUTH CAROLINA,SC,private 4 year,521,"1,278,719"
342900,3429,COLUMBIA INTERNATIONAL UNIVERSITY,SC,private 4 year,226,"566,894"
343100,3431,CONVERSE COLLEGE,SC,private 4 year,246,"623,366"
536300,5363,DENMARK TECHNICAL COLLEGE,SC,public 2 year,"1,383","3,370,109"
343200,3432,ERSKINE COLLEGE,SC,private 4 year,149,"394,583"
399000,3990,FLORENCE - DARLINGTON TECHNICAL COLLEGE,SC,public 2 year,"2,840","6,482,715"
492400,4924,FORREST JUNIOR COLLEGE,SC,proprietary,160,"367,868"
922600,9226,FRANCIS MARION UNIVERSITY,SC,public 4 year,"1,444","4,037,959"
343400,3434,FURMAN UNIVERSITY,SC,private 4 year,240,"595,433"
399100,3991,GREENVILLE TECHNICAL COLLEGE,SC,public 2 year,"5,554","11,381,765"
3892300,38923,HARLEY'S BEAUTY & BARBER CAREER INSTITUTE,SC,proprietary,20,"56,717"
492500,4925,HORRY GEORGETOWN TECHNICAL COLLEGE,SC,public 2 year,"3,015","6,390,787"
2341100,16588,KENNETH SHULER SCHOOL OF COSMETOLOGY & NAIL DESIGN,SC,proprietary,282,"639,702"
3052300,30523,KENNETH SHULER'S SCHOOL OF COSMETOLOGY & HAIR DESIGN,SC,proprietary,96,"223,138"
3513300,35133,LACY COSMETOLOGY SCHOOL,SC,proprietary,47,"121,902"
343500,3435,LANDER UNIVERSITY,SC,public 4 year,970,"2,576,998"
3746300,37463,LEGRAND INSTITUTE OF COSMETOLOGY,SC,proprietary,31,"75,596"
343600,3436,LIMESTONE COLLEGE,SC,private 4 year,"1,560","3,242,249"
343800,3438,MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,public 4 year,30,"55,830"
399300,3993,MIDLANDS TECHNICAL COLLEGE - AIRPORT CAMPUS,SC,public 2 year,"5,197","10,183,105"
343900,3439,MORRIS COLLEGE,SC,private 4 year,798,"2,466,039"
344000,3440,NEWBERRY COLLEGE,SC,private 4 year,349,"978,299"
344100,3441,NORTH GREENVILLE UNIVERSITY,SC,private 4 year,652,"1,577,446"
760200,7602,NORTHEASTERN TECHNICAL COLLEGE,SC,public 2 year,843,"1,394,206"
681500,6815,ORANGEBURG CALHOUN TECHNICAL COLLEGE,SC,public 2 year,"1,975","4,446,253"
399200,3992,PIEDMONT TECHNICAL COLLEGE,SC,public 2 year,"2,936","6,369,289"
3842300,38423,PLATINUM SHEAR SCHOOL OF COSMETOLOGY,SC,proprietary,16,"59,125"
1209200,12092,PLAZA SCHOOL OF BEAUTY,SC,proprietary,11,"25,896"
344500,3445,PRESBYTERIAN COLLEGE,SC,private 4 year,151,"400,959"
344600,3446,SOUTH CAROLINA STATE UNIVERSITY,SC,public 4 year,"2,665","7,826,702"
3555400,35554,"SOUTHEASTERN SCH OF NEUROMUSCULAR & MASSAGE THERAPY OF CHARLESTON, INC",SC,proprietary,42,"52,197"
3746400,37464,SOUTHEASTERN SCHOOL OF NEUROMUSCULAR & MASSAGE THERAPY COLUMBIA,SC,proprietary,71,"91,831"
3258300,32583,SOUTHERN METHODIST COLLEGE,SC,private 4 year,43,"106,997"
342200,3422,SOUTHERN WESLEYAN UNIVERSITY,SC,private 4 year,838,"1,798,915"
344700,3447,SPARTANBURG METHODIST COLLEGE,SC,private 2 year,339,"951,383"
399400,3994,SPARTANBURG TECHNICAL COLLEGE,SC,public 2 year,"2,446","5,023,880"
3293300,32933,STRAND COLLEGE OF HAIR DESIGN,SC,proprietary,63,"158,061"
3768400,37684,STYLETRENDS BARBER AND HAIRSTYLING ACADEMY,SC,proprietary,38,"86,955"
2567600,17236,SUMTER BEAUTY COLLEGE,SC,proprietary,45,"116,239"
991000,9910,TECHNICAL COLLEGE OF THE LOWCOUNTRY- BEAUFORT CAMPUS,SC,public 2 year,"1,191","2,361,132"
492600,4926,TRI COUNTY TECHNICAL COLLEGE,SC,public 2 year,"2,316","4,740,494"
492000,4920,TRIDENT TECHNICAL COLLEGE,SC,public 2 year,"5,193","10,909,503"
344900,3449,UNIVERSITY OF SOUTH CAROLINA - AIKEN,SC,public 4 year,"1,054","2,797,972"
344800,3448,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,SC,public 4 year,"3,967","10,672,293"
345000,3450,UNIVERSITY OF SOUTH CAROLINA BEAUFORT,SC,public 4 year,310,"759,980"
991100,9911,UNIVERSITY OF SOUTH CAROLINA REGIONAL CAMPUSES,SC,public 4 year,"1,295","3,223,765"
695100,6951,UNIVERSITY OF SOUTH CAROLINA UPSTATE,SC,public 4 year,"1,726","4,532,293"
345500,3455,VOORHEES COLLEGE,SC,private 4 year,619,"1,767,587"
3856400,38564,W. L. BONNER COLLEGE,SC,private 4 year,21,"70,694"
932200,9322,WILLIAMSBURG TECHNICAL COLLEGE,SC,public 2 year,512,"898,631"
345600,3456,WINTHROP UNIVERSITY,SC,public 4 year,"1,548","4,102,689"
345700,3457,WOFFORD COLLEGE,SC,private 4 year,167,"464,675"
399600,3996,YORK TECHNICAL COLLEGE,SC,public 2 year,"1,883","3,709,120"
345800,3458,AUGUSTANA COLLEGE,SD,private 4 year,399,"960,644"
492900,4929,AVERA MCKENNAN HOSPITAL,SD,private 2 year,4,"10,600"
2137100,14945,BLACK HILLS BEAUTY COLLEGE,SD,proprietary,63,"169,118"
345900,3459,BLACK HILLS STATE UNIVERSITY,SD,public 4 year,"1,232","3,010,108"
346300,3463,DAKOTA STATE UNIVERSITY,SD,public 4 year,527,"1,275,324"
346100,3461,DAKOTA WESLEYAN UNIVERSITY,SD,private 4 year,437,"1,133,328"
2297800,16231,HEADLINES ACADEMY,SD,proprietary,57,"129,164"
2144600,15000,KILIAN COMMUNITY COLLEGE,SD,private 2 year,513,"856,758"
530900,5309,LAKE AREA TECHNICAL INSTITUTE,SD,public 2 year,459,"1,165,583"
828400,8284,MITCHELL TECHNICAL INSTITUTE,SD,public 2 year,382,"969,734"
346500,3465,MOUNT MARTY COLLEGE,SD,private 4 year,434,"1,157,609"
405700,4057,NATIONAL AMERICAN UNIVERSITY,SD,proprietary,"2,685","5,198,878"
346600,3466,NORTHERN STATE UNIVERSITY,SD,public 4 year,764,"1,952,795"
1465900,14659,OGLALA LAKOTA COLLEGE-,SD,public 4 year,925,"2,268,504"
346700,3467,PRESENTATION COLLEGE,SD,private 4 year,402,"965,629"
598700,5987,SACRED HEART HOSPITAL SCHOOL OF RADIOLOGIC TECHNOLOGY,SD,private 2 year,6,"15,650"
2143700,14303,SINTE GLESKA UNIVERSITY,SD,public 4 year,584,"1,486,060"
1147700,11477,SIOUX VALLEY HOSPITAL,SD,private 2 year,3,"11,250"
2277300,16080,SISSETON WAHPETON COMMUNITY COLLEGE,SD,public 2 year,137,"283,823"
347000,3470,SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY,SD,public 4 year,464,"1,160,067"
347100,3471,SOUTH DAKOTA STATE UNIVERSITY,SD,public 4 year,"2,462","6,076,498"
776400,8285,SOUTHEAST TECHNICAL INSTITUTE,SD,public 2 year,849,"1,798,998"
1013800,10138,STEWART SCHOOL,SD,proprietary,65,"171,672"
346900,3469,UNIVERSITY OF SIOUX FALLS,SD,private 4 year,379,"882,536"
347400,3474,UNIVERSITY OF SOUTH DAKOTA,SD,public 4 year,"1,874","4,405,643"
1017000,10170,WESTERN DAKOTA TECHNICAL INSTITUTE,SD,public 2 year,581,"1,288,903"
1046000,10460,AMERICAN BAPTIST THEOLOGICAL SEMINARY,TN,private 4 year,60,"164,604"
347700,3477,AQUINAS COLLEGE,TN,private 4 year,336,"624,476"
2257400,15937,ARNOLD'S BEAUTY SCHOOL,TN,proprietary,67,"131,922"
347800,3478,AUSTIN PEAY STATE UNIVERSITY,TN,public 4 year,"3,764","9,405,884"
3440300,34403,BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES,TN,private 4 year,304,"809,837"
347900,3479,BELMONT UNIVERSITY,TN,private 4 year,556,"1,356,706"
348000,3480,BETHEL COLLEGE,TN,private 4 year,965,"2,333,934"
353600,3536,BRYAN COLLEGE,TN,private 4 year,261,"608,503"
3930300,39303,BUCHANAN BEAUTY COLLEGE,TN,proprietary,38,"88,980"
3841300,38413,CAREER BEAUTY COLLEGE,TN,proprietary,34,"99,940"
348100,3481,CARSON - NEWMAN COLLEGE,TN,private 4 year,607,"1,644,487"
399800,3998,CHATTANOOGA STATE TECHNICAL COMMUNITY COLLEGE,TN,public 2 year,"3,452","7,355,405"
348200,3482,CHRISTIAN BROTHERS UNIVERSITY,TN,private 4 year,537,"1,377,161"
399900,3999,CLEVELAND STATE COMMUNITY COLLEGE,TN,public 2 year,"1,096","2,441,478"
348300,3483,COLUMBIA STATE COMMUNITY COLLEGE,TN,public 2 year,"1,631","3,408,530"
2157100,15510,CONCORDE CAREER COLLEGE,TN,proprietary,"1,859","3,996,559"
998200,9982,CRICHTON COLLEGE,TN,private 4 year,417,"921,641"
348500,3485,CUMBERLAND UNIVERSITY,TN,private 4 year,388,"1,109,304"
348600,3486,DAVID LIPSCOMB UNIVERSITY,TN,private 4 year,376,"921,660"
493400,4934,DRAUGHONS JUNIOR COLLEGE,TN,proprietary,"2,734","6,223,182"
3683300,36833,DUDLEY NWANI THE SCHOOL,TN,proprietary,178,"530,462"
683500,6835,DYERSBURG STATE COMMUNITY COLLEGE,TN,public 2 year,"1,358","2,943,435"
348700,3487,EAST TENNESSEE STATE UNIVERSITY,TN,public 4 year,"3,306","8,578,842"
2204200,15575,ELECTRONIC COMPUTER PROGRAMMING COLLEGE,TN,proprietary,224,"503,887"
2595000,25950,FAYETTEVILE BEAUTY SCHOOL,TN,proprietary,64,"160,075"
349000,3490,FISK UNIVERSITY,TN,private 4 year,396,"1,134,488"
743900,7439,FOUNTAINHEAD COLLEGE OF TECHNOLOGY,TN,proprietary,102,"250,136"
3008800,30088,FRANKLIN ACADEMY,TN,private 2 year,94,"193,019"
3001800,30018,FREE WILL BAPTIST BIBLE COLLEGE,TN,private 4 year,134,"317,424"
349200,3492,FREED-HARDEMAN UNIVERSITY,TN,private 4 year,472,"1,274,752"
349400,3494,HIWASSEE COLLEGE,TN,private 2 year,173,"432,433"
3920300,39203,INSTITUTE OF HAIR DESIGN,TN,proprietary,32,"66,469"
493700,4937,JACKSON STATE COMMUNITY COLLEGE,TN,public 2 year,"1,590","3,453,861"
885900,8859,JOHN A. GUPTON COLLEGE,TN,private 2 year,44,"98,724"
2153100,15171,JOHN NAVE UNIVERSITY OF COSMETOLOGY,TN,proprietary,3,"4,837"
349500,3495,JOHNSON BIBLE COLLEGE,TN,private 4 year,247,"670,398"
349600,3496,KING COLLEGE,TN,private 4 year,297,"765,242"
349800,3498,LAMBUTH UNIVERSITY,TN,private 4 year,251,"682,694"
349900,3499,LANE COLLEGE,TN,private 4 year,"1,108","3,463,982"
4025300,40253,LAST MINUTE CUTS SCHOOL OF BARBERING AND COSMETOLOGY,TN,proprietary,25,"72,600"
350000,3500,LEE UNIVERSITY,TN,private 4 year,"1,137","3,022,402"
350100,3501,LEMOYNE-OWEN COLLEGE,TN,private 4 year,670,"1,799,649"
350200,3502,LINCOLN MEMORIAL UNIVERSITY,TN,private 4 year,719,"1,942,242"
350400,3504,MARTIN METHODIST COLLEGE,TN,private 4 year,392,"998,068"
350500,3505,MARYVILLE COLLEGE,TN,private 4 year,319,"849,196"
4037400,40374,MASON ACADEMY OF COSMETOLOGY,TN,proprietary,3,"5,150"
2597600,25976,MCCOLLUM & ROSS  HAIR SCHOOL,TN,proprietary,183,"419,439"
2326300,10815,MEDVANCE INSTITUTE,TN,proprietary,"1,209","2,748,929"
350700,3507,MEMPHIS COLLEGE OF ART,TN,private 4 year,153,"391,006"
660000,6600,METHODIST HOSPITAL SCHOOL OF NURSING,TN,private 2 year,10,"25,800"
865500,8655,MIDDLE TENNESSEE SCHOOL OF COSMETOLOGY,TN,proprietary,169,"400,265"
351000,3510,MIDDLE TENNESSEE STATE UNIVERSITY,TN,public 4 year,"5,496","13,933,443"
2614200,26142,MILLER - MOTTE TECHNICAL COLLEGE,TN,proprietary,"3,051","6,320,218"
351100,3511,MILLIGAN COLLEGE,TN,private 4 year,202,"486,930"
2278700,16075,MISTER WAYNE'S SCHOOL OF UNISEX HAIR DESIGN,TN,proprietary,27,"44,410"
683600,6836,MOTLOW STATE COMMUNITY COLLEGE,TN,public 2 year,"1,045","2,201,218"
744000,7440,NASHVILLE AUTO DIESEL COLLEGE,TN,proprietary,"1,456","3,241,849"
2125300,13631,NASHVILLE COLLEGE OF MEDICAL CAREERS,TN,proprietary,270,"667,218"
814500,7534,NASHVILLE STATE TECHNICAL COMMUNITY COLLEGE,TN,public 2 year,"2,693","5,703,521"
461700,4617,NATIONAL COLLEGE OF BUSINESS AND TECHNOLOGY,TN,proprietary,624,"1,507,100"
4035300,40353,NAVE COSMETOLOGY ACADEMY,TN,proprietary,21,"51,096"
3647300,36473,NEW CONCEPTS SCHOOL OF COSMETOLOGY,TN,proprietary,4,"8,200"
3149300,31493,NEW DIRECTIONS HAIR ACADEMY,TN,proprietary,255,"539,015"
2498000,16813,NEW WAVE HAIR ACADEMY,TN,proprietary,170,"430,524"
3012500,30125,NEW WAVE HAIR ACADEMY,TN,proprietary,486,"1,149,716"
3079100,30791,NORTH CENTRAL INSTITUTE,TN,proprietary,38,"75,999"
537800,5378,NORTHEAST STATE TECHNICAL COMMUNITY COLLEGE,TN,public 2 year,"2,152","4,765,944"
2578200,17347,NOSSI COLLEGE OF ART,TN,proprietary,230,"624,703"
2106400,14663,O'MORE COLLEGE OF DESIGN,TN,private 4 year,36,"98,814"
1269300,12693,PELLISSIPPI STATE TECHNICAL COMMUNITY COLLEGE,TN,public 2 year,"2,627","5,596,625"
1044700,10447,PLAZA BEAUTY SCHOOL,TN,proprietary,111,"231,426"
3774300,37743,PYRAMID BEAUTY SCHOOL,TN,proprietary,105,"258,107"
2539800,17068,QUEEN CITY COLLEGE,TN,proprietary,113,"294,021"
2275500,16062,REUBEN-ALLEN COLLEGE,TN,proprietary,30,"73,963"
351900,3519,RHODES COLLEGE,TN,private 4 year,141,"377,082"
991400,9914,ROANE STATE COMMUNITY COLLEGE,TN,public 2 year,"2,186","4,960,086"
3830300,38303,SAE INSTITUTE OF TECHNOLOGY,TN,proprietary,72,"136,778"
3774400,37744,SHEAR ACADEMY,TN,proprietary,22,"43,619"
493800,4938,SOUTH COLLEGE,TN,proprietary,682,"1,473,252"
2326200,23262,SOUTHEASTERN CAREER COLLEGE,TN,proprietary,371,"936,940"
351800,3518,SOUTHERN ADVENTIST UNIVERSITY,TN,private 4 year,618,"1,673,009"
2339800,16595,SOUTHERN INSTITUTE OF COSMETOLOGY - MAIN CAMPUS,TN,proprietary,99,"268,936"
1043900,10439,SOUTHWEST TENNESSEE COMMUNITY COLLEGE,TN,public 2 year,"7,430","15,827,379"
3061100,30611,STYLEMASTERS BEAUTY ACADEMY,TN,proprietary,226,"548,345"
3126900,31269,STYLES & PROFILES BEAUTY COLLEGE,TN,proprietary,23,"55,150"
2540000,17045,"TENNESSEE ACADEMY OF COSMETOLOGY I, LLC",TN,proprietary,108,"223,345"
3024900,30249,"TENNESSEE ACADEMY OF COSMETOLOGY, II, LLC",TN,proprietary,107,"229,058"
3454300,34543,TENNESSEE CAREER COLLEGE,TN,proprietary,71,"155,070"
956700,9567,TENNESSEE SCHOOL OF BEAUTY,TN,proprietary,98,"278,090"
352200,3522,TENNESSEE STATE UNIVERSITY,TN,public 4 year,"3,806","10,456,960"
536000,5360,TENNESSEE TECHNICAL CENTER - MEMPHIS,TN,public 2 year,659,"1,210,680"
535100,13891,TENNESSEE TECHNICAL CENTER - MORRISTOWN,TN,public 2 year,616,"880,809"
352300,3523,TENNESSEE TECHNOLOGICAL UNIVERSITY,TN,public 4 year,"2,122","5,173,818"
528000,5280,TENNESSEE TECHNOLOGY CENTER - COVINGTON,TN,public 2 year,98,"161,924"
535700,5357,TENNESSEE TECHNOLOGY CENTER - CRUMP,TN,public 2 year,199,"336,573"
528100,5281,TENNESSEE TECHNOLOGY CENTER - ELIZABETHTON,TN,public 2 year,373,"644,288"
535600,14126,TENNESSEE TECHNOLOGY CENTER - HOHENWALD,TN,public 2 year,297,"550,699"
528300,5283,TENNESSEE TECHNOLOGY CENTER - NEW BERN,TN,public 2 year,143,"251,157"
971000,9710,TENNESSEE TECHNOLOGY CENTER - ONEIDA/HUNTSVILLE,TN,public 2 year,104,"159,604"
1216400,12164,TENNESSEE TECHNOLOGY CENTER - RIPLEY,TN,public 2 year,155,"238,297"
535800,5358,TENNESSEE TECHNOLOGY CENTER AT ATHENS,TN,public 2 year,116,"202,897"
402600,4026,TENNESSEE TECHNOLOGY CENTER AT CROSSVILLE,TN,public 2 year,223,"394,045"
778200,13955,TENNESSEE TECHNOLOGY CENTER AT DICKSON,TN,public 2 year,303,"495,715"
1032600,13894,TENNESSEE TECHNOLOGY CENTER AT HARRIMAN,TN,public 2 year,120,"243,172"
528200,13893,TENNESSEE TECHNOLOGY CENTER AT HARTSVILLE,TN,public 2 year,133,"235,692"
1070000,10700,TENNESSEE TECHNOLOGY CENTER AT JACKSBORO,TN,public 2 year,150,"289,558"
535400,13895,TENNESSEE TECHNOLOGY CENTER AT JACKSON,TN,public 2 year,340,"608,058"
402500,4025,TENNESSEE TECHNOLOGY CENTER AT KNOXVILLE,TN,public 2 year,386,"667,663"
535300,5353,TENNESSEE TECHNOLOGY CENTER AT LIVINGSTON,TN,public 2 year,281,"465,276"
535200,5352,TENNESSEE TECHNOLOGY CENTER AT MCKENZIE - MCKENZIE,TN,public 2 year,178,"284,806"
530700,5307,TENNESSEE TECHNOLOGY CENTER AT MCMINNVILLE,TN,public 2 year,132,"218,408"
2103500,14543,TENNESSEE TECHNOLOGY CENTER AT MURFREESBORO,TN,public 2 year,140,"249,722"
535900,13968,TENNESSEE TECHNOLOGY CENTER AT NASHVILLE,TN,public 2 year,412,"581,300"
2237900,13943,TENNESSEE TECHNOLOGY CENTER AT PARIS,TN,public 2 year,328,"574,664"
946400,9464,TENNESSEE TECHNOLOGY CENTER AT PULASKI,TN,public 2 year,179,"302,308"
537900,5379,TENNESSEE TECHNOLOGY CENTER AT SHELBYVILLE,TN,public 2 year,274,"434,516"
2092800,14304,TENNESSEE TECHNOLOGY CENTER AT WHITEVILLE,TN,public 2 year,147,"288,857"
352400,3524,TENNESSEE TEMPLE UNIVERSITY,TN,private 4 year,198,"464,743"
352500,3525,TENNESSEE WESLEYAN COLLEGE,TN,private 4 year,305,"782,716"
352600,3526,TREVECCA NAZARENE UNIVERSITY,TN,private 4 year,387,"962,946"
352700,3527,TUSCULUM COLLEGE,TN,private 4 year,932,"2,254,173"
352800,3528,UNION UNIVERSITY,TN,private 4 year,423,"1,016,235"
350900,3509,UNIVERSITY OF MEMPHIS (THE),TN,public 4 year,"6,526","17,024,749"
353000,3530,UNIVERSITY OF TENNESSEE,TN,public 4 year,"4,316","11,094,421"
352900,3529,UNIVERSITY OF TENNESSEE - CHATTANOOGA,TN,public 4 year,"1,981","5,058,673"
353100,3531,UNIVERSITY OF TENNESSEE - MARTIN,TN,public 4 year,"2,101","5,536,410"
353400,3534,UNIVERSITY OF THE SOUTH (THE),TN,private 4 year,145,"379,175"
353500,3535,VANDERBILT UNIVERSITY,TN,private 4 year,683,"1,884,933"
2335900,16557,VOLUNTEER BEAUTY ACADEMY,TN,proprietary,61,"119,036"
2293900,16185,VOLUNTEER BEAUTY ACADEMY NORTH,TN,proprietary,81,"172,021"
2294000,16183,VOLUNTEER BEAUTY ACADEMY OF DYERSBURG,TN,proprietary,75,"156,407"
991200,9912,VOLUNTEER STATE COMMUNITY COLLEGE,TN,public 2 year,"2,046","4,255,457"
886300,8863,WALTERS STATE COMMUNITY COLLEGE,TN,public 2 year,"2,526","5,392,358"
3088800,31276,WATKINS INSTITUTE COLLEGE OF ART & DESIGN,TN,private 4 year,95,"217,034"
494700,4947,WEST TENNESSEE BUSINESS COLLEGE,TN,proprietary,370,"746,240"
1155300,13531,WILLIAM R  MOORE COLLEGE OF TECHNOLOGY,TN,private 2 year,26,"57,621"
3513500,35135,WILLIAMSON CHRISTIAN COLLEGE,TN,private 4 year,16,"25,993"
353700,3537,ABILENE CHRISTIAN UNIVERSITY,TX,private 4 year,"1,008","2,573,092"
3563300,35633,ACADEMY OF COSMETOLOGY,TX,proprietary,95,"224,237"
2357700,16749,ACADEMY OF HAIR DESIGN,TX,proprietary,79,"186,251"
3276300,32763,ACADEMY OF HAIR DESIGN,TX,proprietary,150,"340,894"
3277300,32773,ACADEMY OF HAIR DESIGN,TX,proprietary,62,"131,627"
3426300,34263,ACADEMY OF HEALTH CARE PROFESSIONS (THE),TX,proprietary,249,"626,431"
3128100,31281,ACADEMY OF HEALTH CARE PROFESSIONS (THE),TX,proprietary,920,"2,356,775"
3412300,34123,ADVANCED BARBER COLLEGE & HAIR DESIGN,TX,proprietary,156,"409,949"
3023800,30238,AIMS ACADEMY,TX,proprietary,75,"165,784"
3984300,39843,ALLIED CAREER CENTER,TX,proprietary,33,"68,195"
353900,3539,ALVIN COMMUNITY COLLEGE,TX,public 2 year,986,"2,088,065"
354000,3540,AMARILLO COLLEGE,TX,public 2 year,"3,809","8,047,725"
3153300,31533,AMERICAN COLLEGE OF ACUPUNCTURE & ORIENTAL MEDICINE,TX,proprietary,13,"35,782"
1005700,10057,AMERICAN COMMERCIAL COLLEGE,TX,proprietary,367,"712,589"
1005900,10059,AMERICAN COMMERCIAL COLLEGE,TX,proprietary,343,"757,214"
2136800,14154,AMERICAN COMMERCIAL COLLEGE,TX,proprietary,220,"426,012"
2200800,15960,AMERICAN COMMERCIAL COLLEGE,TX,proprietary,221,"435,630"
3926300,39263,AMESED,TX,proprietary,24,"39,117"
3756300,37563,ANAMARC EDUCATIONAL INSTITUTE,TX,proprietary,492,"1,160,656"
666100,6661,ANGELINA COLLEGE,TX,public 2 year,"2,310","5,409,314"
354100,3541,ANGELO STATE UNIVERSITY,TX,public 4 year,"2,080","5,267,771"
2081400,14305,ARLINGTON BAPTIST COLLEGE,TX,private 4 year,72,"194,832"
2521200,16944,ARLINGTON CAREER INSTITUTE,TX,proprietary,325,"705,783"
3159300,31593,ARLINGTON MEDICAL INSTITUTE,TX,proprietary,39,"80,879"
2539600,17360,ART INSTITUTE OF DALLAS (THE),TX,proprietary,605,"1,345,260"
2117100,14771,ART INSTITUTE OF HOUSTON,TX,proprietary,933,"2,164,434"
2596600,25966,ATI CAREER TRAINING CENTER,TX,proprietary,"1,244","2,733,510"
2596500,25965,ATI- CAREER TRAINING CENTER,TX,proprietary,824,"1,495,619"
1248200,12482,ATI TECHNICAL TRAINING CENTER,TX,proprietary,909,"1,514,421"
2188600,14536,AUSTIN BUSINESS COLLEGE,TX,proprietary,348,"765,285"
354300,3543,AUSTIN COLLEGE,TX,private 4 year,268,"696,675"
1201500,12015,AUSTIN COMMUNITY COLLEGE,TX,public 2 year,"7,029","13,672,339"
2362800,17322,AUSTIN GRADUATE SCHOOL OF THEOLOGY,TX,private 4 year,12,"19,598"
3573300,35733,AVIATION INSTITUTE OF MAINTENANCE,TX,proprietary,92,"184,539"
1226800,12268,BALDWIN BEAUTY SCHOOL #5,TX,proprietary,124,"330,689"
